customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,InternetCharges,MonthlyCharges,TotalCharges,Churn,NumberServices,AverageMonthly,TenureSegment,ChargePerService
customer_5275,Female,1,No,Yes,63,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,1260.0,No,0,20.0,client_confirme,20.0
customer_5276,Female,1,No,No,68,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,43.87,126.51,8602.68,No,3,126.51,client_confirme,31.6275
customer_5277,Male,1,No,Yes,58,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,One year,33.84,92.71,5377.18,No,1,92.71000000000001,client_confirme,46.355
customer_5278,Male,0,Yes,No,59,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1180.0,No,0,20.0,client_confirme,20.0
customer_5279,Female,1,Yes,Yes,61,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,One year,91.86,151.86,9263.46,No,3,151.85999999999999,client_confirme,37.965
customer_5280,Female,1,Yes,Yes,15,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No,Two year,103.62,138.62,2079.3,No,2,138.62,client_adepte,46.20666666666667
customer_5281,Male,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,41.15,2757.05,No,0,41.150000000000006,client_confirme,41.15
customer_5282,Male,1,No,Yes,14,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,28.57,96.7,1353.8,Yes,2,96.7,client_adepte,32.233333333333334
customer_5283,Female,0,Yes,No,54,No,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,One year,55.76,115.76,6251.04,No,3,115.76,client_confirme,28.94
customer_5284,Female,1,No,No,34,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,680.0,No,0,20.0,client_confirme,20.0
customer_5285,Male,1,Yes,No,54,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Two year,139.59,199.59,10777.86,No,4,199.59,client_confirme,39.918
customer_5286,Male,0,Yes,Yes,13,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,Yes,One year,126.07,176.07,2288.91,No,2,176.07,client_adepte,58.69
customer_5287,Female,1,No,Yes,48,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,82.43,149.94,7197.12,No,2,149.94,client_confirme,49.98
customer_5288,Female,1,No,No,6,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,120.0,No,0,20.0,client_novice,20.0
customer_5289,Female,0,Yes,Yes,29,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,580.0,No,0,20.0,client_confirme,20.0
customer_5290,Female,0,No,No,48,No,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,139.79,169.79,8149.92,Yes,1,169.79,client_confirme,84.895
customer_5291,Male,1,No,Yes,15,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,300.0,No,0,20.0,client_adepte,20.0
customer_5292,Male,0,No,Yes,50,No,Yes,DSL,No,No,No internet service,No,Yes,No,Two year,26.34,61.34,3067.0,No,1,61.34,client_confirme,30.67
customer_5293,Male,1,No,Yes,71,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,117.72,187.72,13328.12,No,4,187.72,client_confirme,37.544
customer_5294,Female,0,Yes,Yes,41,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,820.0,No,0,20.0,client_confirme,20.0
customer_5295,Male,0,Yes,No,16,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,33.55,73.75,1180.0,No,1,73.75,client_adepte,36.875
customer_5296,Male,1,Yes,Yes,62,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,49.83,98.47,6105.14,No,1,98.47,client_confirme,49.235
customer_5297,Female,1,No,Yes,44,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,36.45,1603.8,No,0,36.449999999999996,client_confirme,36.45
customer_5298,Male,0,No,No,6,No,No,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,51.44,101.44,608.64,No,3,101.44,client_novice,25.36
customer_5299,Male,1,No,No,26,Yes,Yes,DSL,No internet service,No internet service,No,No,No,Yes,Two year,36.27,85.37,2219.62,No,1,85.36999999999999,client_confirme,42.685
customer_5300,Female,1,Yes,Yes,9,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,Yes,One year,37.21,95.3,857.7,No,2,95.30000000000001,client_adepte,31.766666666666666
customer_5301,Female,0,Yes,Yes,33,No,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,63.47,103.47,3414.51,No,2,103.47000000000001,client_confirme,34.49
customer_5302,Female,1,Yes,No,35,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,107.34,172.13,6024.55,No,2,172.13,client_confirme,57.376666666666665
customer_5303,Female,0,No,No,24,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,31.71,761.04,No,0,31.709999999999997,client_adepte,31.71
customer_5304,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,132.93,184.83,924.15,No,1,184.82999999999998,client_novice,92.415
customer_5305,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,One year,116.76,199.3,4583.9,Yes,3,199.29999999999998,client_adepte,49.825
customer_5306,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,81.5,150.28,2554.76,No,3,150.28,client_adepte,37.57
customer_5307,Female,1,No,No,5,No,No phone service,DSL,No,No,No internet service,No,No,Yes,Month-to-month,51.63,86.63,433.15,No,1,86.63,client_novice,43.315
customer_5308,Female,0,No,Yes,28,No,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,126.16,156.16,4372.48,No,1,156.16,client_confirme,78.08
customer_5309,Female,0,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Two year,109.33,172.64,4143.36,No,3,172.64,client_adepte,43.16
customer_5310,Female,0,No,No,54,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,122.02,182.4,9849.6,No,2,182.4,client_confirme,60.800000000000004
customer_5311,Female,1,No,No,45,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,900.0,No,0,20.0,client_confirme,20.0
customer_5312,Female,0,Yes,No,23,No,No,DSL,Yes,No,No,No,Yes,No,Two year,36.49,81.49,1874.27,No,2,81.49,client_adepte,27.16333333333333
customer_5313,Male,1,Yes,No,25,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,30.59,764.75,No,0,30.59,client_confirme,30.59
customer_5314,Male,1,Yes,Yes,27,No,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Two year,76.84,111.84,3019.68,Yes,1,111.83999999999999,client_confirme,55.92
customer_5315,Female,0,No,No,2,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,111.92,151.92,303.84,No,2,151.92,client_novice,50.63999999999999
customer_5316,Male,0,No,Yes,37,No,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,No,Two year,40.88,100.88,3732.56,No,4,100.88,client_confirme,20.176
customer_5317,Male,0,No,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,1200.0,Yes,0,20.0,client_confirme,20.0
customer_5318,Male,1,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,44.39,2219.5,No,0,44.39,client_confirme,44.39
customer_5319,Female,0,Yes,Yes,47,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,57.4,122.4,5752.8,Yes,4,122.4,client_confirme,24.48
customer_5320,Female,1,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,42.52,850.4,No,0,42.519999999999996,client_adepte,42.52
customer_5321,Male,0,Yes,Yes,53,No,No phone service,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,50.3,90.3,4785.9,No,2,90.3,client_confirme,30.099999999999998
customer_5322,Female,1,Yes,Yes,55,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,One year,60.27,131.71,7244.05,Yes,2,131.71,client_confirme,43.903333333333336
customer_5323,Female,1,No,Yes,58,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,42.46,107.46,6232.68,Yes,4,107.46000000000001,client_confirme,21.491999999999997
customer_5324,Female,0,Yes,Yes,71,No,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,51.05,121.05,8594.55,No,4,121.04999999999998,client_confirme,24.21
customer_5325,Female,0,Yes,Yes,50,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1000.0,No,0,20.0,client_confirme,20.0
customer_5326,Male,1,No,Yes,19,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,49.76,945.44,No,0,49.760000000000005,client_adepte,49.76
customer_5327,Female,0,No,No,58,No,No,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,55.58,100.58,5833.64,No,3,100.58000000000001,client_confirme,25.145
customer_5328,Female,0,No,No,70,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1400.0,No,0,20.0,client_confirme,20.0
customer_5329,Female,1,Yes,Yes,8,No,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,51.08,86.08,688.64,No,1,86.08,client_adepte,43.04
customer_5330,Male,1,Yes,Yes,0,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,81.32,148.82,0.0,No,2,148.82,client_novice,49.60666666666666
customer_5331,Male,1,No,Yes,28,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,127.74,203.94,5710.32,No,4,203.94,client_confirme,40.788
customer_5332,Female,0,No,No,62,No,No,Fiber optic,No internet service,No,Yes,No internet service,No,No,Two year,98.6,128.6,7973.2,No,1,128.6,client_confirme,64.3
customer_5333,Female,0,Yes,No,71,No,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,112.29,132.29,9392.59,No,0,132.29,client_confirme,132.29
customer_5334,Male,1,Yes,No,55,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Two year,50.87,128.07,7043.85,No,3,128.07,client_confirme,32.0175
customer_5335,Male,0,Yes,Yes,67,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,67.75,150.4,10076.8,No,3,150.39999999999998,client_confirme,37.6
customer_5336,Male,1,No,Yes,34,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,53.66,103.25,3510.5,No,2,103.25,client_confirme,34.416666666666664
customer_5337,Female,1,Yes,No,2,No,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,93.39,128.39,256.78,No,1,128.39,client_novice,64.195
customer_5338,Male,0,Yes,No,6,Yes,No,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,22.79,81.69,490.14,No,1,81.69,client_novice,40.845
customer_5339,Male,1,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,38.21,993.46,No,0,38.21,client_confirme,38.21
customer_5340,Female,1,No,No,0,No,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,129.29,199.29,0.0,No,5,199.29,client_novice,33.214999999999996
customer_5341,Female,1,Yes,No,70,No,No,DSL,No,No internet service,No internet service,Yes,Yes,No,Two year,33.99,78.99,5529.3,No,2,78.99000000000001,client_confirme,26.33
customer_5342,Female,1,Yes,No,43,No,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,One year,104.11,139.11,5981.73,No,2,139.10999999999999,client_confirme,46.370000000000005
customer_5343,Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,81.95,145.72,5828.8,No,3,145.72,client_confirme,36.43
customer_5344,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,71.88,156.82,6429.62,No,4,156.82,client_confirme,31.363999999999997
customer_5345,Female,0,Yes,Yes,32,No,Yes,DSL,No,No,No internet service,No,No internet service,No internet service,Two year,56.3,76.3,2441.6,No,0,76.3,client_confirme,76.3
customer_5346,Male,0,No,No,49,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,21.23,68.97,3379.53,No,0,68.97,client_confirme,68.97
customer_5347,Male,1,Yes,No,62,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,1240.0,No,0,20.0,client_confirme,20.0
customer_5348,Male,1,No,No,36,No,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Two year,55.85,110.85,3990.6,No,3,110.85,client_confirme,27.7125
customer_5349,Male,1,Yes,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,1160.0,No,0,20.0,client_confirme,20.0
customer_5350,Female,1,Yes,No,47,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,Two year,101.03,150.21,7059.87,No,1,150.21,client_confirme,75.105
customer_5351,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,39.4,157.6,No,0,39.4,client_novice,39.4
customer_5352,Female,1,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,47.47,2231.09,No,0,47.470000000000006,client_confirme,47.47
customer_5353,Female,0,Yes,No,2,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,48.34,103.42,206.84,No,2,103.42,client_novice,34.473333333333336
customer_5354,Female,1,No,No,46,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Two year,39.11,106.21,4885.66,No,2,106.21,client_confirme,35.40333333333333
customer_5355,Female,0,No,Yes,61,No,No phone service,DSL,No,No,No internet service,Yes,Yes,No,Month-to-month,49.39,94.39,5757.79,No,2,94.39,client_confirme,31.463333333333335
customer_5356,Male,1,Yes,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,53.58,141.33,1837.29,No,4,141.32999999999998,client_adepte,28.266000000000002
customer_5357,Male,1,Yes,Yes,62,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,One year,48.16,116.12,7199.44,No,2,116.11999999999999,client_confirme,38.70666666666667
customer_5358,Female,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Two year,73.9,132.69,7961.4,No,2,132.69,client_confirme,44.23
customer_5359,Male,0,No,Yes,30,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,52.46,132.92,3987.6,No,3,132.92,client_confirme,33.23
customer_5360,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,104.33,157.22,2515.52,No,2,157.22,client_adepte,52.406666666666666
customer_5361,Female,0,No,No,23,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,92.62,177.35,4079.05,No,3,177.35,client_adepte,44.3375
customer_5362,Female,0,No,Yes,22,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Two year,132.61,184.95,4068.9,No,1,184.95000000000002,client_adepte,92.475
customer_5363,Male,1,Yes,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,20.0,980.0,No,0,20.0,client_confirme,20.0
customer_5364,Male,1,Yes,No,69,No,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,One year,48.28,113.28,7816.32,Yes,4,113.28,client_confirme,22.656
customer_5365,Male,0,Yes,Yes,26,No,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,123.77,153.77,3998.02,No,1,153.77,client_confirme,76.885
customer_5366,Female,1,No,Yes,14,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,76.94,122.18,1710.52,Yes,1,122.17999999999999,client_adepte,61.09
customer_5367,Male,1,Yes,No,49,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,92.49,132.49,6492.01,No,2,132.49,client_confirme,44.163333333333334
customer_5368,Female,1,No,No,35,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,700.0,No,0,20.0,client_confirme,20.0
customer_5369,Male,0,Yes,Yes,7,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,One year,71.48,111.48,780.36,No,2,111.48,client_adepte,37.160000000000004
customer_5370,Male,1,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,45.92,91.84,Yes,0,45.92,client_novice,45.92
customer_5371,Male,0,No,No,61,No,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,37.2,92.2,5624.2,No,3,92.2,client_confirme,23.05
customer_5372,Male,1,No,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,30.2,1389.2,No,0,30.2,client_confirme,30.2
customer_5373,Female,1,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,34.09,2045.4,No,0,34.09,client_confirme,34.09
customer_5374,Female,1,No,No,31,Yes,Yes,DSL,Yes,No,No internet service,Yes,Yes,No internet service,One year,33.13,98.96,3067.76,Yes,3,98.96000000000001,client_confirme,24.74
customer_5375,Female,1,Yes,No,12,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,240.0,No,0,20.0,client_adepte,20.0
customer_5376,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,37.4,0.0,No,0,37.4,client_novice,37.4
customer_5377,Female,1,No,No,33,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,660.0,No,0,20.0,client_confirme,20.0
customer_5378,Male,0,No,Yes,61,No,No,DSL,No,No internet service,Yes,No,Yes,No,Two year,34.63,79.63,4857.43,No,2,79.63000000000001,client_confirme,26.543333333333333
customer_5379,Male,1,Yes,Yes,70,Yes,No phone service,DSL,Yes,No,No internet service,No,No internet service,No,Two year,39.72,92.09,6446.3,No,1,92.09,client_confirme,46.045
customer_5380,Male,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,31.3,939.0,No,0,31.3,client_confirme,31.3
customer_5381,Male,1,No,No,63,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,127.82,204.18,12863.34,No,3,204.18,client_confirme,51.045
customer_5382,Female,1,No,No,24,Yes,Yes,DSL,No internet service,No internet service,No,No,No,Yes,One year,47.13,98.3,2359.2,No,1,98.3,client_adepte,49.15
customer_5383,Male,1,No,Yes,37,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,No,Two year,25.62,81.03,2998.11,No,2,81.03,client_confirme,27.01
customer_5384,Male,1,No,No,13,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,23.33,101.92,1324.96,Yes,3,101.92,client_adepte,25.48
customer_5385,Female,1,Yes,No,7,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,36.13,105.25,736.75,Yes,2,105.25,client_adepte,35.083333333333336
customer_5386,Female,1,No,Yes,53,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,Yes,Two year,53.36,115.74,6134.22,No,2,115.74000000000001,client_confirme,38.58
customer_5387,Male,1,Yes,Yes,1,No,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,95.68,125.68,125.68,No,1,125.68,client_novice,62.84
customer_5388,Male,0,No,No,55,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,38.13,2097.15,No,0,38.13,client_confirme,38.13
customer_5389,Male,0,No,No,60,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,58.34,113.01,6780.6,No,1,113.01,client_confirme,56.505
customer_5390,Male,0,No,Yes,21,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,Month-to-month,41.33,104.64,2197.44,No,3,104.64,client_adepte,26.16
customer_5391,Male,1,No,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,680.0,No,0,20.0,client_confirme,20.0
customer_5392,Female,1,Yes,No,15,No,No,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,31.59,71.59,1073.85,No,2,71.58999999999999,client_adepte,23.863333333333333
customer_5393,Male,0,Yes,Yes,49,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,980.0,No,0,20.0,client_confirme,20.0
customer_5394,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,99.65,202.35,8498.7,No,5,202.35000000000002,client_confirme,33.725
customer_5395,Male,0,Yes,Yes,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0.0,20.0,320.0,Yes,0,20.0,client_adepte,20.0
customer_5396,Female,1,No,No,57,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,One year,114.7,178.02,10147.14,No,2,178.01999999999998,client_confirme,59.34
customer_5397,Male,1,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0.0,20.0,20.0,No,0,20.0,client_novice,20.0
customer_5398,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,118.22,202.88,608.64,Yes,4,202.88,client_novice,40.576
customer_5399,Male,1,Yes,Yes,38,No,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,56.99,101.99,3875.62,No,3,101.99,client_confirme,25.4975
customer_5400,Female,1,Yes,No,5,No,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,38.79,93.79,468.95,No,3,93.78999999999999,client_novice,23.4475
customer_5401,Female,1,Yes,Yes,68,No,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,135.09,175.09,11906.12,No,2,175.09,client_confirme,58.36333333333334
customer_5402,Female,0,No,Yes,68,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,Yes,Two year,33.38,82.92,5638.56,No,1,82.92,client_confirme,41.46
customer_5403,Female,1,Yes,No,19,No,No,Fiber optic,Yes,No,Yes,No,No internet service,No,Two year,76.69,116.69,2217.11,No,2,116.69000000000001,client_adepte,38.89666666666667
customer_5404,Male,1,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0.0,49.42,3113.46,No,0,49.42,client_confirme,49.42
customer_5405,Male,1,No,No,15,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,78.19,135.1,2026.5,Yes,2,135.1,client_adepte,45.03333333333333
customer_5406,Female,1,No,Yes,50,No,No phone service,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,36.26,81.26,4063.0,No,2,81.26,client_confirme,27.08666666666667
customer_5407,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,48.14,116.93,4209.48,No,2,116.92999999999999,client_confirme,38.97666666666667
customer_5408,Female,1,Yes,Yes,72,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,49.83,113.23,8152.56,No,2,113.23,client_confirme,37.74333333333333
customer_5409,Female,0,No,Yes,68,No,No,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,41.54,96.54,6564.72,No,4,96.54,client_confirme,19.308
customer_5410,Female,0,No,No,41,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Month-to-month,32.07,81.38,3336.58,No,1,81.38,client_confirme,40.69
customer_5411,Male,1,No,Yes,56,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,136.28,204.37,11444.72,No,3,204.36999999999998,client_confirme,51.0925
customer_5412,Male,1,No,Yes,65,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,39.07,111.12,7222.8,No,3,111.12,client_confirme,27.78
customer_5413,Female,0,Yes,No,8,No,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No internet service,One year,20.38,75.38,603.04,No,3,75.38,client_adepte,18.845
customer_5414,Male,1,No,Yes,63,No,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,40.83,85.83,5407.29,No,2,85.83,client_confirme,28.61
customer_5415,Male,1,No,Yes,21,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,56.33,81.33,1707.93,No,1,81.33,client_adepte,40.665
customer_5416,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,One year,137.03,177.21,5847.93,Yes,1,177.21,client_confirme,88.605
customer_5417,Male,1,No,Yes,54,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,58.73,106.84,5769.36,Yes,2,106.83999999999999,client_confirme,35.61333333333334
customer_5418,Female,1,Yes,Yes,28,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,74.66,107.69,3015.32,No,0,107.69000000000001,client_confirme,107.69
customer_5419,Female,1,No,Yes,37,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,One year,79.3,116.74,4319.38,No,1,116.74000000000001,client_confirme,58.37
customer_5420,Female,1,Yes,No,17,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Two year,100.01,151.8,2580.6,No,1,151.79999999999998,client_adepte,75.9
customer_5421,Male,0,No,No,70,No,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Two year,86.75,106.75,7472.5,No,0,106.75,client_confirme,106.75
customer_5422,Male,0,Yes,Yes,64,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,No,Two year,24.05,116.88,7480.32,No,4,116.88,client_confirme,23.375999999999998
customer_5423,Female,0,No,Yes,0,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,52.6,112.27,0.0,Yes,1,112.27,client_novice,56.135
customer_5424,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,98.33,135.46,406.38,Yes,0,135.46,client_novice,135.46
customer_5425,Male,1,Yes,Yes,3,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,85.16,142.6,427.8,No,1,142.6,client_novice,71.3
